Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Vendor Number,Project Name,Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,Item Tax Authority,Tax Amount,Expense Amount,Total,Reference#,Is Billable,Customer Name,Customer Number,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,TYPE
2024-06-20,Humblefax,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Humble Fax,VEN-71,,324,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,,false,,,5076739000000209831,,,false,
2024-06-18,Ads,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,ADS,VEN-72,,325,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,50.00,50.00,,false,,,5076739000000209863,,,false,
2024-06-17,"Notion Labs, Inc.",4203-Software Subscription,4203,1104-SRV1,1104,Notion,VEN-60,,326,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,,false,,,5076739000000209885,,,false,
2024-06-17,"Notion Labs, Inc.",4203-Software Subscription,4203,1104-SRV1,1104,Notion,VEN-60,,327,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,,false,,,5076739000000209915,,,false,
2024-06-29,correction to label,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,329,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.47,8.47,,false,SRV1,CUS-5,5076739000000216027,,,false,
2024-06-29,,4203-Software Subscription,4203,1104-SRV1,1104,SquareSpace,VEN-73,,330,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,33.00,33.00,,false,,,5076739000000216073,,,false,
2024-06-27,Zelle® Payment to Zaitullah K. Tof,5300-Cost of Goods Sold (COGS),5300,P1103.4-SoFi Checking,P1103.4,Zaitullah Jan Khebarkhil,VEN-62,,332,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,1.00,1.00,,false,,,5076739000000225037,,,false,
2024-06-27,Zelle® Payment to Zaitullah K. Tof,5300-Cost of Goods Sold (COGS),5300,P1103.4-SoFi Checking,P1103.4,Zaitullah Jan Khebarkhil,VEN-62,,333,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,73.46,73.46,,false,,,5076739000000225059,,,false,
2024-06-28,Amazon Tips,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,334,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.00,5.00,,false,,,5076739000000225091,,,false,
2024-07-03,Amazon.com,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,335,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.18,18.18,,false,,,5076739000000225133,,,false,
2024-06-29,Amazon.com,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,336,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.70,7.70,,false,,,5076739000000225155,,,false,
2024-06-29,AMAZON.COM AMZN.COM/BI,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,337,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.64,9.64,,false,,,5076739000000225177,,,false,
2024-07-04,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,338,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,49.21,49.21,,false,,,5076739000000225199,,,false,
2024-07-04,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,339,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.69,10.69,,false,,,5076739000000225221,,,false,
2024-07-04,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,340,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,6.39,6.39,,false,,,5076739000000225263,,,false,
2024-07-04,AMAZON GROCE*R78E87CU1,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,341,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,40.53,40.53,,false,,,5076739000000225305,,,false,
2024-07-02,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,342,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,77.98,77.98,,false,,,5076739000000225327,,,false,
2024-06-29,Spotify,5105P-Dues and Subscriptions,5105P,P1103.4-SoFi Checking,P1103.4,Spotify,VEN-27,,343,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.99,10.99,,false,,,5076739000000225371,,,false,
2024-06-30,CASH APP*EL BAGGCHA A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Baggcha,VEN-75,,344,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,40.00,40.00,,false,,,5076739000000225435,,,false,
2024-06-30,CASH APP*EL BAGGCHA A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Baggcha,VEN-75,,345,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,100.00,100.00,,false,,,5076739000000225467,,,false,
2024-06-27,McDonald's,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,McDonald's,VEN-6,,346,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.28,11.28,,true,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225585,,,false,
2024-06-27,,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,McDonald's,VEN-6,,346,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.00,12.00,,true,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225585,,,false,
2024-06-27,Prime Video Channels amzn.com/bi,5105P-Dues and Subscriptions,5105P,P1103.5-Spend everyday spending,P1103.5,Amazon Prime Video,VEN-76,,347,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.99,5.99,,false,,,5076739000000225677,,,false,
2024-06-27,closes from temu,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Afterpay,VEN-63,,348,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,52.76,52.76,,false,,,5076739000000225699,,,false,
2024-06-27,Lexisnexis Ecrash,4103-Consult Fees,4103,1104-SRV1,1104,Lexis Nexus,VEN-77,,349,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.00,12.00,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225763,,,false,
2024-06-27,"Uber - this was supposed to be paid by Uber Voucher, need reimbursement from Uber",4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,350,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.90,13.90,,false,Uber,CUS-9,5076739000000225795,,,false,
2024-06-28,AT&T,5300-Cost of Goods Sold (COGS),5300,1104-SRV1,1104,AT&T,VEN-78,,351,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,41.21,41.21,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225827,,,false,
2024-06-28,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,352,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,6.41,6.41,,false,,,5076739000000225849,,,false,
2024-06-28,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,353,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,36.84,36.84,,false,,,5076739000000225871,,,false,
2024-06-28,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,354,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,46.79,46.79,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225893,,,false,
2024-06-29,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,355,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.19,13.19,,false,,,5076739000000225915,,,false,
2024-06-29,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,356,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,26.84,26.84,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000225937,,,false,
2024-07-01,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,357,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.00,16.00,,false,,,5076739000000225959,,,false,
2024-07-02,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,358,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.93,16.93,,false,,,5076739000000225981,,,false,
2024-07-01,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,359,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.68,11.68,,false,,,5076739000000226003,,,false,
2024-06-30,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,360,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.09,24.09,,false,,,5076739000000226025,,,false,
2024-07-01,Usps.com Clicknship,5102-Postage,5102,1104-SRV1,1104,USPS,VEN-58,,361,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.95,8.95,,false,,,5076739000000226047,,,false,
2024-06-30,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,362,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.53,18.53,,false,,,5076739000000226069,,,false,
2024-07-02,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,364,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,74.89,74.89,,false,,,5076739000000226113,,,false,
2024-07-02,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,365,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.99,11.99,,false,,,5076739000000226135,,,false,
2024-07-03,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,366,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,34.60,34.60,,false,,,5076739000000226179,,,false,
2024-07-03,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,367,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,22.89,22.89,,false,,,5076739000000226201,,,false,
2024-07-04,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,368,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,88.84,88.84,,false,,,5076739000000226223,,,false,
2024-07-02,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,369,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,17.98,17.98,,false,,,5076739000000226245,,,false,
2024-06-28,Domino's,4804-Deductible Meals,4804,1104-SRV1,1104,Dominos,VEN-19,,370,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,31.51,31.51,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000226267,,,false,
2024-06-28,Lyft,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Lyft,VEN-45,,371,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.47,20.47,,false,,,5076739000000226289,,,false,
2024-06-28,Zoho Books,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,372,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,,false,,,5076739000000226333,,,false,
2024-07-02,Google,4203-Software Subscription,4203,1104-SRV1,1104,Google,VEN-22,,373,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.96,20.96,,false,,,5076739000000226429,,,false,
2024-07-02,Google ADS,4010-Advertise-n-Market,4010,1104-SRV1,1104,Google,VEN-22,,374,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,46.05,46.05,,false,,,5076739000000226463,,,false,
2024-07-03,Burger King,4804-Deductible Meals,4804,1104-SRV1,1104,Burger King,VEN-18,,375,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,6.95,6.95,,false,,,5076739000000226499,,,false,
2024-07-03,Chick-fil-A,4804-Deductible Meals,4804,1104-SRV1,1104,Chick-Fil-A,VEN-79,,376,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,25.81,25.81,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000226531,,,false,
2024-06-27,eBay C XXXXX2123 XXXXX6151,5102-Postage,5102,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,377,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.84,12.84,,false,,,5076739000000226685,,,false,
2024-07-03,AMAZON MKTPL*R79XV2OA1 Amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,378,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,74.77,74.77,,true,Zaitullah Jan Khebarkhil,CUS-4,5076739000000226735,,,false,
2024-07-03,,4200-Office Expense,4200,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,378,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,75.00,75.00,,true,Zaitullah Jan Khebarkhil,CUS-4,5076739000000226735,,,false,
2024-06-28,Domino's,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,Dominos,VEN-19,,379,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,35.00,35.00,,false,,,5076739000000226763,,,false,
2024-07-01,RECURRING DEBIT CARD XXXXX5182 ROOT INSURANCE XXXXX0703,4021-Car/Auto Insurance,4021,P1103.5-Spend everyday spending,P1103.5,Root Insurance,VEN-44,,380,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,303.17,303.17,,false,,,5076739000000226785,,,false,
2024-06-28,ACH WEB T3X71Y06RZK2EKB SQUARE INC SQ240628,P5109-Bank Fees and Charges,P5109,P1103.5-Spend everyday spending,P1103.5,Square,VEN-74,,381,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,1.00,1.00,,false,,,5076739000000226817,,,false,
2024-07-01,RMTLY* H2D6F WWW.REMITLY,P4000-Expenses (Personal),P4000,P1103.5-Spend everyday spending,P1103.5,Remitly,VEN-11,,382,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,128.99,128.99,,false,,,5076739000000226839,,,false,
2024-07-01,ZELLE TO ZAITULLAH KHEBARKHIL COVER RENTAL,4800-Travel Expense,4800,P1103.5-Spend everyday spending,P1103.5,Zaitullah Jan Khebarkhil,VEN-62,,383,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,400.00,400.00,,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000226873,,,false,
2024-07-03,eBay C XXXXX3491 XXXXX6151,5102-Postage,5102,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,385,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,15.30,15.30,,false,,,5076739000000226919,,,false,
2024-07-05,Amazon Tips,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,386,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.00,5.00,,false,,,5076739000000234007,,,false,
2024-07-05,Square Inc,2805-Square Loan Payable,2805,P1103.4-SoFi Checking,P1103.4,Square,VEN-74,,387,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,123.58,123.58,,false,,,5076739000000234029,,,false,BIZ SRVONE LLC
2024-07-05,Square Inc,2805-Square Loan Payable,2805,P1103.4-SoFi Checking,P1103.4,Square,VEN-74,,388,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,189.77,189.77,,false,,,5076739000000234051,,,false,
2024-07-05,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,389,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,31.14,31.14,,false,,,5076739000000234073,,,false,
2024-07-05,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,390,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,27.47,27.47,,false,,,5076739000000234095,,,false,
2024-07-11,Meals for Uber,4804-Deductible Meals,4804,P1101-Petty Cash,P1101,Burger King,VEN-18,,391,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,17.85,17.85,,false,,,5076739000000249001,,,false,
2024-07-07,CASH APP*EL BAGGCHA A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Baggcha,VEN-75,,392,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,140.00,140.00,,false,,,5076739000000251025,,,false,
2024-07-07,Tracklib Holdings AB,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Traklib Holdings AB,VEN-1,,393,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.99,5.99,,false,,,5076739000000251047,,,false,
2024-07-11,CASH APP*EL BAGGCHA A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Baggcha,VEN-75,,394,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,25.00,25.00,,false,,,5076739000000251069,,,false,
2024-07-06,ONLYFANS.COM*A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Only Fans,VEN-25,,395,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.00,5.00,,false,,,5076739000000251091,,,false,
2024-07-07,ONLYFANS.COM*A,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Only Fans,VEN-25,,396,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,3.00,3.00,,false,,,5076739000000251123,,,false,
2024-07-08,AMAZON MKTPLACE PMTS,P4810-Groceries,P4810,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,397,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,26.99,26.99,,false,,,5076739000000251145,,,false,
2024-07-08,USPS.COM CLICKNSHIP,5102-Postage,5102,P1103.4-SoFi Checking,P1103.4,USPS,VEN-58,,398,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.36,16.36,,false,,,5076739000000251167,,,false,
2024-07-07,ONLYFANS,P4890-Entertainment,P4890,P1103.4-SoFi Checking,P1103.4,Only Fans,VEN-25,,399,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,3.99,3.99,,false,,,5076739000000251199,,,false,
2024-07-11,DD *DOORDASH BURGERKIN,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,400,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,25.02,25.02,,false,,,5076739000000251283,,,false,
2024-07-12,USPS.COM CLICKNSHIP,5102-Postage,5102,P1103.4-SoFi Checking,P1103.4,USPS,VEN-58,,401,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.18,8.18,,false,,,5076739000000251327,,,false,
2024-07-05,AAA HOOSIER MOTOR CLUB XXXXX1500 IN,4021-Car/Auto Insurance,4021,P1103.5-Spend everyday spending,P1103.5,AAA,VEN-81,,402,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,142.00,142.00,,false,,,5076739000000251379,,,false,
2024-07-08,AMAZON MKTPL*R75MV2UP0 Amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,403,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,154.56,154.56,,false,,,5076739000000251483,,,false,
2024-07-08,AMAZON MKTPL*R71232GH2 Amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,404,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,98.18,98.18,,false,,,5076739000000251525,,,false,
2024-07-08,AMAZON MKTPL*R702G1PS1 Amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,405,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,421.44,421.44,,false,,,5076739000000251547,,,false,
2024-07-05,Amazon.com*R74OU90U2 amzn.com/bi,4201-Office Supplies,4201,P1103.5-Spend everyday spending,P1103.5,Amazon,VEN-4,,406,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,37.98,37.98,,false,,,5076739000000251569,,,false,
2024-07-08,USPSCOM CLICKNSHIP XXXXX7779,5102-Postage,5102,P1103.5-Spend everyday spending,P1103.5,USPS,VEN-58,,407,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.18,8.18,,false,,,5076739000000251661,,,false,
2024-07-08,DD DOORDASH PAPAJOHNS XXXXX1040,4804-Deductible Meals,4804,P1103.5-Spend everyday spending,P1103.5,DD *Doordash,VEN-7,,408,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,31.69,31.69,,false,,,5076739000000251731,,,false,
2024-07-08,DD DOORDASH CVS XXXXX1040,P4810-Groceries,P4810,P1103.5-Spend everyday spending,P1103.5,DD *Doordash,VEN-7,,409,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.52,24.52,,false,,,5076739000000251753,,,false,
2024-07-11,Hertz Rent-a-Car,4800-Travel Expense,4800,1104-SRV1,1104,Hertz,VEN-82,,410,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,303.00,303.00,,false,,,5076739000000254011,,,false,
2024-07-13,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,411,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,32.93,32.93,,false,,,5076739000000268059,,,false,
2024-07-14,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,412,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,30.68,30.68,,false,,,5076739000000268081,,,false,
2024-07-17,OVERDRAFT ITEM FEE,P5109-Bank Fees and Charges,P5109,P1103.5-Spend everyday spending,P1103.5,pnc,VEN-55,,413,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,36.00,36.00,,false,,,5076739000000268191,,,false,
2024-07-15,APPLECOMBILL XXXXX7753,5105P-Dues and Subscriptions,5105P,P1103.5-Spend everyday spending,P1103.5,Apple.com/Bill,VEN-12,,414,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,8.90,8.90,,false,,,5076739000000268233,,,false,
2024-07-15,ACH WEB GPWQTHUTAGYK828 EBAY COMO7RXPTLH PAYMENTS,4103-Consult Fees,4103,P1103.5-Spend everyday spending,P1103.5,Ebay,VEN-37,,415,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.27,7.27,,false,,,5076739000000268255,,,false,
2024-07-17,Taco Bell - Trip to Caliber Collision to Check Status of the vehicle.,4804-Deductible Meals,4804,1104-SRV1,1104,Taco Bell,VEN-83,,416,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.27,23.27,,false,Uber,CUS-9,5076739000000268317,,,false,BOTH
2024-07-17,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,417,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,6.40,6.40,,false,,,5076739000000268381,,,false,
2024-07-17,Amazon Purchase for Zai.,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,418,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,26.73,26.73,Amazon.com order number: 113-1729994-9399468,false,Zaitullah Jan Khebarkhil,CUS-4,5076739000000269001,,,false,
2024-07-16,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,419,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.27,24.27,,false,,,5076739000000269069,,,false,
2024-07-16,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,420,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,6.40,6.40,,false,,,5076739000000269091,,,false,
2024-07-15,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,421,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.25,16.25,,false,,,5076739000000269171,,,false,
2024-07-15,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,422,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.61,14.61,,false,,,5076739000000269193,,,false,
2024-07-15,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,423,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,26.42,26.42,,false,,,5076739000000269215,,,false,
2024-07-15,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,424,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,35.09,35.09,,false,,,5076739000000269237,,,false,
2024-07-14,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,425,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.54,16.54,,false,,,5076739000000269259,,,false,
2024-07-14,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,426,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,49.16,49.16,,false,,,5076739000000269303,,,false,
2024-07-08,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,427,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.99,11.99,,false,,,5076739000000269325,,,false,
2024-07-10,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,428,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.01,7.01,,false,,,5076739000000269347,,,false,
2024-07-14,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,429,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.13,23.13,,false,,,5076739000000269369,,,false,
2024-07-07,Shippo.com,5102-Postage,5102,1104-SRV1,1104,Shippo,VEN-68,,430,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.53,9.53,,false,,,5076739000000269391,,,false,
2024-07-10,Apple.com Bill,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Apple.com/Bill,VEN-12,,431,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.00,5.00,,false,,,5076739000000269413,,,false,
2024-07-11,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,432,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.80,23.80,,false,,,5076739000000269435,,,false,
