date,Ref-num,type,subtotal,fee,amount,status,memo,counterparty,note
2023-11-26 13:23:47 CST,,Deposits,$33.00,$0.00,$33.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-26 13:13:32 CST,,,-$65.50,$0.00,-$65.50,FAILED,Walmart Neigh Market 5452,,Cash Balance
2023-11-26 13:11:34 CST,,Cash Card,-$1.52,$0.00,-$1.52,COMPLETE,WAL-MART #5452,,Cash Balance
2023-11-26 13:11:05 CST,,Cash Card,-$61.52,$0.00,-$61.52,FAILED,WAL-MART #5452,,Cash Balance
2023-11-26 05:53:22 CST,yxtdddy,P2P,-$33.00,$0.00,-$33.00,COMPLETE,$33 Payment To Charlybrown,Charlybrown,Cash Balance
2023-11-25 20:03:43 CST,,Deposits,$65.00,$0.00,$65.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-25 03:30:31 CST,ds5ddg9,P2P,-$50.00,$0.00,-$50.00,COMPLETE,$50 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-25 01:52:20 CST,dr7db7f,P2P,-$160.00,$0.00,-$160.00,COMPLETE,$160 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-24 06:20:22 CST,,Cash Card,-$13.29,$0.00,-$13.29,FAILED,WAL-MART #5452,,Cash Balance
2023-11-22 21:10:48 CST,fzs5aew,P2P,-$40.00,$0.00,-$40.00,COMPLETE,$40 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-22 09:17:03 CST,dhg581c,P2P,-$30.00,$0.00,-$30.00,COMPLETE,party de Charlie,Califas printing llc,Cash Balance
2023-11-22 09:13:46 CST,,Deposits,$30.00,$0.00,$30.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-22 09:13:38 CST,4sh5w23,P2P,-$31.00,$0.00,-$31.00,COMPLETE,para tu,Califas printing llc,MasterCard Debit 4896
2023-11-22 09:13:21 CST,4hg5rt3,P2P,-$30.00,$0.00,-$30.00,COMPLETE,parte de Cody,Califas printing llc,MasterCard Debit 4896
2023-11-22 09:12:54 CST,4g23wxn,P2P,-$30.00,$0.00,-$30.00,COMPLETE,parte de Vianey,Califas printing llc,Cash Balance
2023-11-21 17:16:06 CST,y80dnwc,P2P,-$200.00,$0.00,-$200.00,COMPLETE,$200 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-21 12:03:56 CST,dfy3n0d,P2P,-$197.99,$0.00,-$197.99,COMPLETE,$197.99 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-21 08:59:49 CST,,,-$82.50,-$3.00,-$85.50,COMPLETE,Walmart Neigh Market 5452,,Cash Balance
2023-11-20 18:34:11 CST,1gp7k8w,P2P,$20.00,$0.00,$20.00,COMPLETE,$20 Payment From Full Name,Full Name,Cash Balance
2023-11-20 17:56:15 CST,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-20 17:51:55 CST,ach7wde,P2P,-$101.00,$0.00,-$101.00,COMPLETE,Vianey,Califas printing llc,MasterCard Debit 4896
2023-11-20 17:51:35 CST,aehd4a5,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-20 17:51:22 CST,1h2dane,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-19 06:37:33 CST,,Cash Card,-$10.68,$0.00,-$10.68,FAILED,WAL-MART #5452,,Cash Balance
2023-11-19 06:31:25 CST,,Cash Card,-$8.00,$0.00,-$8.00,COMPLETE,WAL-MART #5452,,Cash Balance
2023-11-17 21:44:20 CST,51s97d7,P2P,-$52.00,$0.00,-$52.00,COMPLETE,Charly,Charlybrown,Cash Balance
2023-11-17 21:44:08 CST,36797qs,P2P,-$101.00,$0.00,-$101.00,COMPLETE,Vianey,Califas printing llc,MasterCard Debit 4896
2023-11-17 21:43:38 CST,3xsv5fy,P2P,-$100.00,$0.00,-$100.00,COMPLETE,Treve,Califas printing llc,MasterCard Debit 4896
2023-11-17 08:04:05 CST,qgvvsxt,P2P,$50.00,$0.00,$50.00,COMPLETE,$50 Payment From Full Name,Full Name,Cash Balance
2023-11-16 10:52:13 CST,,,-$202.50,-$3.00,-$205.50,COMPLETE,Walmart Neigh Market 5452,,Cash Balance
2023-11-16 10:46:11 CST,,Deposits,$200.00,$0.00,$200.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-16 10:46:01 CST,qqsm5qx,P2P,-$20.00,$0.00,-$20.00,COMPLETE,petty cash need receipt,Charlybrown,Cash Balance
2023-11-15 04:32:08 CST,0x6x5fj,P2P,-$40.00,$0.00,-$40.00,COMPLETE,$40 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-14 01:43:11 CST,q12xen6,P2P,$20.00,$0.00,$20.00,COMPLETE,$20 Payment From Full Name,Full Name,Cash Balance
2023-11-14 00:53:46 CST,q8p8t4v,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Charlybrown,Charlybrown,Cash Balance
2023-11-10 12:48:40 CST,jxz8b8r,P2P,-$50.00,$0.00,-$50.00,COMPLETE,$50 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-09 00:45:08 CST,0jpcdjg,P2P,-$101.00,$0.00,-$101.00,COMPLETE,$101 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-09 00:44:46 CST,nj2zjwv,P2P,-$201.00,$0.00,-$201.00,COMPLETE,$201 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-08 23:12:49 CST,3wgc49s,P2P,$22.00,$0.00,$22.00,COMPLETE,$22 Payment From Full Name,Full Name,Cash Balance
2023-11-08 22:49:37 CST,0whz9g4,P2P,-$200.00,$0.00,-$200.00,COMPLETE,$200 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-08 20:48:22 CST,7rvxsqx,P2P,-$5.00,$0.00,-$5.00,FAILED,$5 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:48:16 CST,y1xxx8s,P2P,-$5.00,$0.00,-$5.00,FAILED,$5 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:48:11 CST,jw1tkxt,P2P,-$2.00,$0.00,-$2.00,FAILED,$2 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:48:05 CST,e16tcm6,P2P,-$2.00,$0.00,-$2.00,FAILED,$2 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:48:00 CST,eq19fdn,P2P,-$2.00,$0.00,-$2.00,FAILED,$2 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:55 CST,jhyz9rj,P2P,-$2.00,$0.00,-$2.00,FAILED,$2 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:49 CST,6c2mn2s,P2P,-$1.00,$0.00,-$1.00,FAILED,$1 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:44 CST,6ght8z8,P2P,-$2.00,$0.00,-$2.00,FAILED,$2 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:39 CST,j1h9wbe,P2P,-$5.00,$0.00,-$5.00,FAILED,pls ma😔,Baby Joker,Cash Balance
2023-11-08 20:47:33 CST,61gcfnj,P2P,-$20.00,$0.00,-$20.00,FAILED,$20 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:23 CST,3a1m3bs,P2P,-$20.00,$0.00,-$20.00,FAILED,$20 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:47:14 CST,5j189cx,P2P,-$5.00,$0.00,-$5.00,FAILED,$5 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-08 20:46:58 CST,0e1zw88,P2P,-$5.00,$0.00,-$5.00,FAILED,$5 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-07 18:39:16 CST,ng18kty,P2P,-$50.00,$0.00,-$50.00,COMPLETE,$50 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-11-06 09:47:21 CST,,Cash Card,-$105.16,$0.00,-$105.16,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-11-06 09:22:57 CST,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-06 09:22:54 CST,ezycc9t,P2P,-$56.76,$0.00,-$56.76,COMPLETE,order332470,PWD Sales,MasterCard Debit 4896
2023-11-05 21:51:37 CST,6s68mwg,P2P,-$300.00,$0.00,-$300.00,COMPLETE,art install project,David Stephenson,MasterCard Debit 4896
2023-11-04 10:57:51 CDT,4hem25b,P2P,-$20.00,$0.00,-$20.00,FAILED,back hom caught wit weed tryin get home/uber,Baby Joker,Cash Balance
2023-11-04 10:57:43 CDT,ye7mv9r,P2P,-$20.00,$0.00,-$20.00,FAILED,pls,Baby Joker,Cash Balance
2023-11-04 10:57:37 CDT,4z5vysf,P2P,-$20.00,$0.00,-$20.00,FAILED,$20 Payment To Baby Joker,Baby Joker,Cash Balance
2023-11-04 08:00:59 CDT,yhe80rp,P2P,$10.00,$0.00,$10.00,COMPLETE,$10 Payment From Full Name,Full Name,Cash Balance
2023-11-03 19:44:59 CDT,yxst71j,P2P,-$1.00,$0.00,-$1.00,FAILED,pls to the 20,Baby Joker,Cash Balance
2023-11-03 18:27:35 CDT,4q5tspc,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-11-03 13:59:33 CDT,,Cash Card,-$4.88,$0.00,-$4.88,FAILED,WAL Wal-Mart Super 002019,,Cash Balance
2023-11-03 13:58:21 CDT,,Cash Card,-$4.98,$0.00,-$4.98,COMPLETE,WAL Wal-Mart Super 001691,,Cash Balance
2023-11-02 08:01:36 CDT,,Cash Card,-$14.26,$0.00,-$14.26,FAILED,WAL-MART #5452,,Cash Balance
2023-11-02 08:01:19 CDT,,Cash Card,-$14.26,$0.00,-$14.26,FAILED,WAL Wal-Mart Super 002430,,Cash Balance
2023-11-02 07:51:55 CDT,,Cash Card,-$8.00,$0.00,-$8.00,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-11-02 00:47:44 CDT,,Deposits,$10.00,$0.00,$10.00,FAILED,Add Cash,,MasterCard Debit 4896
2023-11-02 00:47:18 CDT,7ahcvps,P2P,-$5.00,$0.00,-$5.00,COMPLETE,$5 Payment To Charlybrown,Charlybrown,Cash Balance
2023-11-02 00:44:32 CDT,d8pzz6y,P2P,-$5.00,$0.00,-$5.00,COMPLETE,$5 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-11-01 12:02:17 CDT,,Deposits,$25.00,$0.00,$25.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-11-01 12:02:07 CDT,ys6c1nk,P2P,-$25.00,$0.00,-$25.00,COMPLETE,$25 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-10-31 18:44:18 CDT,7wy972y,P2P,-$25.00,$0.00,-$25.00,COMPLETE,$25 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-10-31 18:43:50 CDT,s6y81ah,P2P,-$20.00,$0.00,-$20.00,FAILED,$20 Payment To Reymo,Reymo,Cash Balance
2023-10-31 18:43:22 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-30 15:29:14 CDT,saymedz,P2P,-$20.00,$0.00,-$20.00,FAILED,pls I can pay I have job??,Baby Joker,Cash Balance
2023-10-30 15:28:01 CDT,sj1c5bf,P2P,-$5.00,$0.00,-$5.00,COMPLETE,$5 Payment To Baby Joker,Baby Joker,MasterCard Debit 4896
2023-10-27 20:43:55 CDT,yx7mdzp,P2P,-$7.00,$0.00,-$7.00,COMPLETE,$7 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-10-27 19:37:08 CDT,ahxzwjk,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-27 08:20:20 CDT,,Cash Card,-$3.02,$0.00,-$3.02,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-10-27 08:03:46 CDT,,Cash Card,-$4.34,$0.00,-$4.34,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-10-27 07:58:37 CDT,,,-$142.50,-$3.00,-$145.50,COMPLETE,Walmart Neigh Market 5452,,Cash Balance
2023-10-27 07:33:56 CDT,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-25 15:04:49 CDT,ys6zqft,P2P,$50.00,$0.00,$50.00,COMPLETE,$50 Payment From Full Name,Full Name,Cash Balance
2023-10-25 11:41:04 CDT,dg0xcw5,P2P,-$200.00,$0.00,-$200.00,COMPLETE,$200 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-25 11:40:51 CDT,7qyxj3s,P2P,-$180.00,$0.00,-$180.00,COMPLETE,$180 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-25 03:57:51 CDT,ds0vddx,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-10-24 07:52:44 CDT,,,-$82.50,-$3.00,-$85.50,COMPLETE,1100 WEST BUENA VI,,Cash Balance
2023-10-24 07:52:08 CDT,,,-$90.50,$0.00,-$90.50,FAILED,1100 WEST BUENA VI,,Cash Balance
2023-10-24 02:33:49 CDT,,Deposits,$40.00,$0.00,$40.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-24 02:33:33 CDT,1sh9mgb,P2P,-$40.00,$0.00,-$40.00,COMPLETE,$40 Payment To Charlybrown,Charlybrown,Cash Balance
2023-10-24 02:33:17 CDT,,Deposits,$85.00,$0.00,$85.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-23 15:51:03 CDT,,Cash Card,-$5.50,$0.00,-$5.50,FAILED,WM SUPERCENTER #5452,,Cash Balance
2023-10-22 14:28:27 CDT,3ecey5j,P2P,-$50.00,$0.00,-$50.00,FAILED,$50 Payment To Elokz,Elokz,Cash Balance
2023-10-22 03:09:18 CDT,0j87hz7,P2P,-$30.00,$0.00,-$30.00,COMPLETE,$30 Payment To Reymo,Reymo,MasterCard Debit 4896
2023-10-21 14:53:07 CDT,,Cash Card,-$3.51,$0.00,-$3.51,COMPLETE,WAL Wal-Mart Super 000025,,Cash Balance
2023-10-21 12:04:55 CDT,,,-$97.50,-$3.00,-$100.50,COMPLETE,1100 WEST BUENA VI,,Cash Balance
2023-10-21 06:10:19 CDT,5rj70tt,P2P,$6.00,$0.00,$6.00,COMPLETE,$6 Payment From Charlybrown,Charlybrown,Cash Balance
2023-10-21 05:04:49 CDT,,Deposits,$85.00,$0.00,$85.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-21 05:04:36 CDT,0wd3srd,P2P,-$30.00,$0.00,-$30.00,COMPLETE,$30 Payment To Charlybrown,Charlybrown,Cash Balance
2023-10-19 21:10:22 CDT,jhfexxm,P2P,-$60.00,$0.00,-$60.00,COMPLETE,$60 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-16 11:26:54 CDT,efae2ce,P2P,$40.00,$0.00,$40.00,COMPLETE,$40 Payment From Full Name,Full Name,Cash Balance
2023-10-16 10:52:01 CDT,,,-$122.50,-$3.00,-$125.50,COMPLETE,CRANE CU,,Cash Balance
2023-10-16 09:56:57 CDT,,Deposits,$130.00,$0.00,$130.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-14 15:12:10 CDT,n1fsc7v,P2P,-$35.00,$0.00,-$35.00,COMPLETE,$35 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-14 07:34:58 CDT,36ddn5j,P2P,-$20.00,$0.00,-$20.00,COMPLETE,$20 Payment To Dexx,Dexx,MasterCard Debit 4896
2023-10-12 19:32:20 CDT,jrjdcma,P2P,-$125.00,$0.00,-$125.00,COMPLETE,$125 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-12 13:25:54 CDT,36kfjbn,P2P,-$40.00,$0.00,-$40.00,COMPLETE,$40 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-10 18:56:44 CDT,5h43jva,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-10-10 18:26:39 CDT,5aq3qgr,P2P,-$160.00,$0.00,-$160.00,COMPLETE,$160 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-10 05:29:11 CDT,qhkdaws,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-09 12:07:29 CDT,6r4jmwh,P2P,-$20.00,$0.00,-$20.00,COMPLETE,$20 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-09 10:50:32 CDT,,,-$102.50,-$4.00,-$106.50,COMPLETE,DV - NORTH OFFICE,,Cash Balance
2023-10-09 10:48:58 CDT,,Deposits,$38.00,$0.00,$38.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-09 10:47:19 CDT,,Deposits,$70.00,$0.00,$70.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-09 10:43:46 CDT,,,-$66.50,$0.00,-$66.50,FAILED,DV - NORTH OFFICE,,Cash Balance
2023-10-09 10:33:28 CDT,,Cash Card,-$62.52,$0.00,-$62.52,FAILED,RULER FOODS #227 2040 MOR,,Cash Balance
2023-10-09 09:12:40 CDT,janjjzs,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-10-09 07:11:55 CDT,,Cash Card,-$8.00,$0.00,-$8.00,COMPLETE,WAL Wal-Mart Super 000761,,Cash Balance
2023-10-09 07:11:31 CDT,,Cash Card,-$68.00,$0.00,-$68.00,FAILED,WAL Wal-Mart Super 002628,,Cash Balance
2023-10-09 07:11:02 CDT,,Cash Card,-$68.00,$0.00,-$68.00,FAILED,WM SUPERCENTER #5452,,Cash Balance
2023-10-09 06:43:18 CDT,js47cad,P2P,-$100.00,$0.00,-$100.00,COMPLETE,$100 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-10-09 06:02:44 CDT,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-09 00:49:42 CDT,e1qd3ry,P2P,-$30.00,$0.00,-$30.00,COMPLETE,$30 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-10-04 09:14:55 CDT,,,-$97.50,-$3.00,-$100.50,COMPLETE,1100 WEST BUENA VI,,Cash Balance
2023-10-03 17:32:31 CDT,,Deposits,$80.00,$0.00,$80.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-03 17:32:02 CDT,dq43txv,P2P,-$40.00,$0.00,-$40.00,COMPLETE,abono,Califas printing llc,Cash Balance
2023-10-03 17:32:01 CDT,dq45vxz,P2P,-$40.00,$0.00,-$40.00,COMPLETE,abono,Charlybrown,Cash Balance
2023-10-03 17:30:12 CDT,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-03 10:24:35 CDT,,Cash Card,-$5.86,$0.00,-$5.86,COMPLETE,WAL Wal-Mart Super 002190,,Cash Balance
2023-10-03 00:59:33 CDT,sjwd1xj,P2P,$8.00,$0.00,$8.00,COMPLETE,$8 Payment From Charlybrown,Charlybrown,Cash Balance
2023-10-02 21:17:44 CDT,1zr3yn8,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-10-02 06:40:53 CDT,,Cash Card,-$32.00,$0.00,-$32.00,COMPLETE,WAL-MART #5452,,Cash Balance
2023-10-01 08:24:48 CDT,,Deposits,$40.00,$0.00,$40.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-10-01 00:18:24 CDT,7w93bwj,P2P,-$20.00,$0.00,-$20.00,COMPLETE,$20 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-30 14:08:35 CDT,yqdd8n8,P2P,-$100.00,$0.00,-$100.00,COMPLETE,partial payment,Califas printing llc,MasterCard Debit 4896
2023-09-30 07:59:00 CDT,,Cash Card,-$12.00,$0.00,-$12.00,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-09-28 08:46:52 CDT,,Cash Card,-$23.94,$0.00,-$23.94,COMPLETE,WAL-MART #5452,,Cash Balance
2023-09-28 08:41:39 CDT,,Cash Card,-$12.00,$0.00,-$12.00,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-09-28 01:26:30 CDT,4jb39c6,P2P,$5.00,$0.00,$5.00,COMPLETE,$5 Payment From Luis De La Rosa,Luis De La Rosa,Cash Balance
2023-09-27 22:15:36 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-09-27 22:15:34 CDT,yhr5b6a,P2P,-$20.00,$0.00,-$20.00,COMPLETE,$20 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-27 21:14:17 CDT,46r3wh0,P2P,-$10.00,$0.00,-$10.00,COMPLETE,abono,Charlybrown,Cash Balance
2023-09-27 21:13:47 CDT,4jb3kp1,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-09-27 04:20:08 CDT,yh43rpa,P2P,$20.00,$0.00,$20.00,COMPLETE,$20 Payment From Kyle Murray,Kyle Murray,Cash Balance
2023-09-26 21:50:32 CDT,f8rfaj8,P2P,-$10.00,$0.00,-$10.00,COMPLETE,$10 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-25 15:51:50 CDT,,Cash Card,-$48.86,$0.00,-$48.86,COMPLETE,WAL-MART #5452,,Cash Balance
2023-09-25 11:57:27 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-09-25 11:57:15 CDT,1q47qgt,P2P,-$20.00,$0.00,-$20.00,COMPLETE,$20 Payment To Charlybrown,Charlybrown,MasterCard Debit 4896
2023-09-24 07:49:56 CDT,,Deposits,$10.00,$0.00,$10.00,FAILED,Add Cash,,MasterCard Debit 4896
2023-09-24 07:49:38 CDT,,Deposits,$25.00,$0.00,$25.00,FAILED,Add Cash,,MasterCard Debit 4896
2023-09-20 19:23:36 CDT,0cqz7j8,P2P,-$40.00,$0.00,-$40.00,COMPLETE,$40 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-20 18:31:08 CDT,0cacxqp,P2P,-$80.00,$0.00,-$80.00,COMPLETE,$80 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-20 12:40:31 CDT,,Cash Card,-$52.23,$0.00,-$52.23,COMPLETE,MINT MOBILE,,Cash Balance
2023-09-20 12:39:41 CDT,,Deposits,$8.00,$0.00,$8.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-09-20 12:32:01 CDT,,Deposits,$45.00,$0.00,$45.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-09-15 10:30:28 CDT,,Cash Card,-$15.75,$0.00,-$15.75,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-09-15 07:05:32 CDT,,,-$182.50,-$3.00,-$185.50,COMPLETE,Walmart Neigh Market 5452,,Cash Balance
2023-09-14 20:03:17 CDT,,Deposits,$200.00,$0.00,$200.00,COMPLETE,Add Cash,,MasterCard Debit 4896
2023-09-11 09:40:41 CDT,,,-$52.50,-$3.00,-$55.50,COMPLETE,CRANE CU,,Cash Balance
2023-09-10 20:17:33 CDT,je4ta14,P2P,-$180.00,$0.00,-$180.00,FAILED,$180 Payment To Califas printing llc,Califas printing llc,Cash Balance
2023-09-10 20:15:10 CDT,jf4tap4,P2P,-$180.00,$0.00,-$180.00,COMPLETE,$180 Payment To Califas printing llc,Califas printing llc,MasterCard Debit 4896
2023-09-09 06:56:01 CDT,,Cash Card,-$0.84,$0.00,-$0.84,COMPLETE,WAL-MART #5452,,Cash Balance
2023-09-08 11:37:34 CDT,,Deposits,$5.59,$0.00,$5.59,COMPLETE,Add Cash,,Visa Debit 5728
2023-09-08 11:10:26 CDT,,Deposits,$52.00,$0.00,$52.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-29 14:08:20 CDT,,Cash Card,-$14.50,$0.00,-$14.50,COMPLETE,THORNTONS #0082,,Cash Balance
2023-08-29 13:58:07 CDT,,,-$82.50,-$4.00,-$86.50,COMPLETE,DV - NORTH OFFICE,,Cash Balance
2023-08-29 13:52:28 CDT,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-27 13:39:06 CDT,,Cash Card,-$2.44,$0.00,-$2.44,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-08-26 10:46:42 CDT,,,-$72.50,-$3.00,-$75.50,COMPLETE,1100 WEST BUENA VI,,Cash Balance
2023-08-25 12:24:05 CDT,,Deposits,$78.00,$0.00,$78.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-24 17:07:57 CDT,,Cash Card,-$2.00,$0.00,-$2.00,COMPLETE,WAL-MART #5452,,Cash Balance
2023-08-21 21:56:21 CDT,,Deposits,$100.00,$0.00,$100.00,FAILED,Add Cash,,MasterCard Debit 8393
2023-08-21 08:58:40 CDT,,,-$52.50,-$3.00,-$55.50,COMPLETE,CRANE CU,,Cash Balance
2023-08-19 19:54:58 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-19 10:01:07 CDT,,Cash Card,-$44.38,$0.00,-$44.38,COMPLETE,WAL Wal-Mart Super 000610,,Cash Balance
2023-08-18 19:51:21 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-16 14:22:26 CDT,,Cash Card,-$3.34,$0.00,-$3.34,COMPLETE,WAL Wal-Mart Super 000274,,Cash Balance
2023-08-16 11:43:16 CDT,,Cash Card,-$5.95,$0.00,-$5.95,COMPLETE,WAL Wal-Mart Super 001677,,Cash Balance
2023-08-14 14:06:48 CDT,,Cash Card,-$102.48,$0.00,-$102.48,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-08-13 09:24:07 CDT,,Deposits,$100.00,$0.00,$100.00,COMPLETE,Add Cash,,Visa Debit 5728
2023-08-11 14:00:06 CDT,,Cash Card,-$89.08,$0.00,-$89.08,COMPLETE,WAL Wal-Mart Super 002440,,Cash Balance
2023-08-11 13:59:32 CDT,,Cash Card,-$109.08,$0.00,-$109.08,FAILED,WAL-MART #5452,,Cash Balance
2023-08-10 17:40:50 CDT,,Cash Card,-$11.68,$0.00,-$11.68,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-08-10 17:34:45 CDT,,Cash Card,-$6.00,$0.00,-$6.00,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-08-10 00:35:28 CDT,k2h6yv3,P2P,-$25.00,$0.00,-$25.00,COMPLETE,phone,Califas printing llc,Cash Balance
2023-08-09 16:33:16 CDT,,Cash Card,-$1.01,$0.00,-$1.01,COMPLETE,WAL Wal-Mart Super 002715,,Cash Balance
2023-08-09 16:18:31 CDT,,Cash Card,-$6.00,$0.00,-$6.00,COMPLETE,WM SUPERCENTER #5452,,Cash Balance
2023-08-09 03:39:43 CDT,,Deposits,$50.00,$0.00,$50.00,COMPLETE,Add Cash,,Visa Debit 5728
