State,Done,Task,Due Date,Projects/Subprojects,Status,Priority,Created,Created By,Edited,Assignee,Quick Capture Box,Sub-Tasks,Parent Task,Start Date,Cold,Late,Parent Project,Priority Project,Sub-Task Count,Connection,Media,Updated,Kanban: Days,Kanban: Teams
⚪,No,09072024_STATE OF INDIANA Certified Marriage License Johnson County.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_007.jpg",,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,i9 copies.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78.jpg",,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,09102024.jpg,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,09102024_Date_.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,PNCBANKINGAGREEMENT BUSINESS ACCOUNT.pdf,,,Not started,✨ Medium,"September 10, 2024 4:55 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08302024_PUBLIC HEALTH.jpg,,,Not started,✨ Medium,"September 10, 2024 4:56 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,08222024_     .pdf,,,Not started,✨ Medium,"September 10, 2024 4:56 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_002.jpg",,,Not started,✨ Medium,"September 10, 2024 4:56 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,PaymentConfirmation_6481378335_SRV1 (1),,,Not started,✨ Medium,"September 10, 2024 4:57 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,SRVGroup_Cliente_Manual_TOC_S (1),,,Not started,✨ Medium,"September 10, 2024 4:57 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,PaymentConfirmation_6481378335_SRV1 10-09-2024 04:52:18:768.pdf,,,Not started,✨ Medium,"September 10, 2024 4:58 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"08142023_CLIENT_ Barri Financial Group, LLC Slahis_ Active Account_ 43815 Balance_ $23,895_001.jpg",,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,20240818_Gmail_CBPOneAppointmentScheduled.pdf,,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,11261996_PUBLIC HEALTH_001.jpg,,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_001.jpg",,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"09072024_soaAL &745NElMdl#i_i ’ INj3iAiyAFOWS,.iNte78_003.jpg",,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,09102024_Department of the Treasury Internal Revenue Service Inp.pdf,,,Not started,✨ Medium,"September 10, 2024 5:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Copy of QuantumHR LLP - Letter Head (1).pdf,,,Not started,✨ Medium,"September 10, 2024 5:01 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Passion,,,Not started,✨ Medium,"September 11, 2024 4:14 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,ANGELA - CODYS NEW SECOND BRAIN FROM NOTION,,,In progress,✨ Medium,"September 13, 2024 11:12 AM",Cody,"March 6, 2025 7:58 PM",,No,,,"March 6, 2025",No,,,,,,,"March 6, 2025 7:58 PM",,
⚪,No,Set up Notion API to export data (via automation or manual export).,,,Not started,✨ Medium,"September 13, 2024 11:13 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Accident Tesla - Driver Zaitullah,,,Not started,✨ Medium,"September 15, 2024 2:44 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Next Action - Follow Up with Insurance,,,Not started,✨ Medium,"September 15, 2024 2:45 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"Sell Your Phone, Tablet, or Laptop for Cash | ItsWorthMore.com",,,Not started,✨ Medium,"October 7, 2024 2:50 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Sell Motorola Razr (2023) | Trade In Razr (2023),,,Not started,✨ Medium,"October 7, 2024 2:54 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Print the tree that is of Luis,,,Not started,✨ Medium,"October 14, 2024 8:02 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Print the tree that is of Luis,,,Not started,✨ Medium,"October 14, 2024 8:03 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Print the tree that is of Luis,,,Not started,✨ Medium,"October 14, 2024 8:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Print the tree that is of Luis,,,Not started,✨ Medium,"October 14, 2024 8:06 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,[Reminder] Your Google Workspace free trial is ending,,,Not started,✨ Medium,"October 14, 2024 8:13 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,[Reminder] Your Google Workspace free trial is ending,,,Not started,✨ Medium,"October 14, 2024 8:13 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Alexander docs,,,Not started,✨ Medium,"October 14, 2024 10:03 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,QHR Email to Notion,,,Not started,✨ Medium,"October 15, 2024 3:47 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Your new number and wireless plan have been activated,,,Not started,✨ Medium,"October 16, 2024 2:00 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Clean smart access,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,House 7200,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Review Coins,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Aes 3099,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Buy leave in conditioner,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Square loan payment,,,Not started,✨ Medium,"October 16, 2024 2:05 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Make deposit pnc 46,,,Not started,✨ Medium,"October 16, 2024 2:06 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Zoho swap,,,Not started,✨ Medium,"October 16, 2024 2:06 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,See Gerald he is ill,,,Not started,✨ Medium,"October 16, 2024 2:06 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Citizens,,,Not started,✨ Medium,"October 16, 2024 2:06 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Citizens Task: Zoho Project 2350689000000355043,,,Not started,✨ Medium,"October 16, 2024 10:41 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"Follow Up with Luis on Business Processes, Proposal, and Ongoing Matters",,,Not started,✨ Medium,"October 16, 2024 10:47 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Follow-up on Action Items - MTI4NDM1ODE2,,,Not started,✨ Medium,"October 17, 2024 3:49 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Update on Size Balance Calculation,,,Not started,✨ Medium,"October 17, 2024 3:49 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Complete Onboarding Process and Send to Angelo,,,Not started,✨ Medium,"October 17, 2024 3:54 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"""Prepare for Launch: Our New Beginning""",,,Not started,✨ Medium,"October 17, 2024 3:54 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Encoded Data Testing Task,,,Not started,✨ Medium,"October 17, 2024 5:49 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Visit the Body Shop with Reference Code,,,Not started,✨ Medium,"October 17, 2024 6:00 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Review Payroll Schedule,,,Not started,✨ Medium,"October 17, 2024 6:55 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Automate Time Tracking for MTI4NDM1ODE6,,,Not started,✨ Medium,"October 17, 2024 6:55 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Remove Customization Fees,,,Not started,✨ Medium,"October 17, 2024 6:55 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Resolve Pending Issues at Office Pride,,,Not started,✨ Medium,"October 17, 2024 7:05 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"""Continue Internal Wiki and Document Repository Reorganization for Improved Accessibility""",,,Not started,✨ Medium,"October 17, 2024 7:05 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Financial Data Validation Request,,,Not started,✨ Medium,"October 17, 2024 7:05 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Prepare for Onboarding the New Hire,,,Not started,✨ Medium,"October 17, 2024 7:10 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Contact Square Support for Account Access Issues and Domain Management,,,Not started,✨ Medium,"October 17, 2024 7:45 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Pick up my McDonald's cheeseburger,,,Not started,✨ Medium,"October 18, 2024 1:54 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Incorporate My Recommendations as Client Testimonials on Our Website,,,Not started,✨ Medium,"October 18, 2024 2:22 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Complete SRV September Transactions and Transition to New Software,,,Not started,✨ Medium,"October 18, 2024 2:26 PM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Create Account with Provided Authorization Code,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Onboarding Process for Angela,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Square Up Account Status Inquiry,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Check Status of Square Up Account with MTI4NDM1ODE6 Details,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Linking LinkedIn Account for QIP Setup,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Google Analytics and SEO Tag Setup for QIP,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Squarespace Domain Research Issue,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Set up Gmail integration for SquareUp account,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Add Credit to Zoho Voice,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Squareup Account Gmail Setup via Quip,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Create Square Account with Provided Access Code,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Add Credit to Zoho Voice Account: Specific User ID,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Citizens Energy Group - My Account Management,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Set Up Intuit Interview for Candidate MTI4NDM1ODE2MzQzNjgxMTYzNjQ,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Create Square Account with Provided Credentials,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Create Meta Account with Provided Identifier,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Work on QIP Website: Access Code MTI4NDM1ODE2MzQzNjgxMTYzNjQ6MDow,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,QIP Yelp Page Analysis,,,Not started,✨ Medium,"October 20, 2024 3:17 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"Intuit Hiring QA Webinar - October 24, FY25",,,Not started,✨ Medium,"October 20, 2024 3:22 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Create Bing Webmaster Account with Provided Credentials,,,Not started,✨ Medium,"October 20, 2024 3:22 AM",Zoho Flow,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Next Action,,,Not started,✨ Medium,"October 20, 2024 10:39 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
🔴 Running Late,No,ITIN INQUIRY,"March 9, 2025","iisiTax (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%201aef84a044028083bb80c2d69e746f1e.md), iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md)",Not started,✨ Medium,"October 20, 2024 11:12 PM",Cody,"March 8, 2025 2:44 PM",,No,,,,No,☠️ Late,,"No,No",,,,"March 8, 2025 2:44 PM",,
⚪,No,Shippo SDK,,,Not started,✨ Medium,"October 25, 2024 9:19 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,"Square Dashboard ",,,Not started,✨ Medium,"November 2, 2024 6:31 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,QiVerse Business Training,,,Not started,✨ Medium,"November 9, 2024 5:26 AM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Ultimate Accounting System for Business,,,Not started,✨ Medium,"November 9, 2024 5:46 AM",Cody,"March 6, 2025 7:49 PM",,No,,,,No,,,,,,,"March 6, 2025 7:49 PM",,
⚪,No,"It can buy me a boat ",,,Not started,✨ Medium,"November 10, 2024 3:45 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,GMC Truck Dad,,,Not started,✨ Medium,"November 10, 2024 3:52 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,Penny,,,Not started,✨ Medium,"November 10, 2024 3:57 PM",Cody,"March 6, 2025 7:57 PM",,No,,,,No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,6.1 Business Projects,,,In progress,✨ Medium,"November 11, 2024 6:29 AM",Cody,"March 6, 2025 7:57 PM",,No,,,"March 6, 2025",No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,6.2 Personal Projects,,,In progress,✨ Medium,"November 11, 2024 6:29 AM",Cody,"March 6, 2025 7:57 PM",,No,,,"March 6, 2025",No,,,,,,,"March 6, 2025 7:57 PM",,
⚪,No,ZAITULLAH JAN - CALL FOR W2,,iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"February 24, 2025 1:58 PM",Cody,"March 6, 2025 7:56 PM",,No,,,,No,,,No,,,,"March 6, 2025 7:56 PM",,
⚪,No,Task Manager,,,Not started,✨ Medium,"February 27, 2025 5:18 PM",Cody,"March 12, 2025 11:11 PM",,No,,,,No,,,,,,,"March 12, 2025 11:11 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:44 PM",,No,,,,No,,,,,,,"February 27, 2025 7:44 PM",,
⚪,No,New Priority to Decide for …,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:44 PM",,No,,,,No,,,,,,,"February 27, 2025 7:44 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
⚪,No,New Priority to Decide for …,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
😀,Yes,Prioritization for…,,,Done,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 6, 2025 7:43 PM",,No,,,,No,,,,,,,"March 6, 2025 7:43 PM",,
⚪,No,New Priority to Decide for …,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 6, 2025 7:49 PM",,No,,,,No,,,,,,,"March 6, 2025 7:49 PM",,
⚪,No,0000testtask,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 13, 2025 11:33 PM",,No,,,,No,,,,,,,"March 13, 2025 11:33 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
⚪,No,Prioritization for…,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"February 27, 2025 7:43 PM",,No,,,,No,,,,,,,"February 27, 2025 7:43 PM",,
😀,Yes,Setup Mastery OS,"March 2, 2025",Organizational (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organizational%201a7f84a04402817cbf4ae92a94235239.md),Done,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 13, 2025 11:33 PM",daniel hanks,No,,,,No,,,No,,,,"March 13, 2025 11:33 PM",,
⚪,No,All Tasks,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 12, 2025 11:11 PM",,No,,,,No,,,,,,,"March 12, 2025 11:11 PM",,
⚪,No,Completed,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 12, 2025 11:11 PM",,No,,,,No,,,,,,,"March 12, 2025 11:11 PM",,
⚪,No,Dormant Tasks,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 12, 2025 11:11 PM",,No,,,,No,,,,,,,"March 12, 2025 11:11 PM",,
⚪,No,Timeline View,,,Not started,✨ Medium,"February 27, 2025 5:19 PM",Cody,"March 12, 2025 11:11 PM",,No,,,,No,,,,,,,"March 12, 2025 11:11 PM",,
🔴 Running Late,No,Tax Year 2021,"March 8, 2025","Organize and complete tax returns for tax years 2021, 2022, and 2023, 2024 (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organize%20and%20complete%20tax%20returns%20for%20tax%20years%2020%201adf84a04402817d9c9dd283f520813a.md)",Not started,✨ Medium,"March 8, 2025 3:04 PM",Cody,"March 8, 2025 3:04 PM",Cody,No,,,,No,☠️ Late,,No,,,,"March 8, 2025 3:04 PM",,
🔴 Running Late,No,Tax Year 2022,"March 8, 2025","Organize and complete tax returns for tax years 2021, 2022, and 2023, 2024 (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organize%20and%20complete%20tax%20returns%20for%20tax%20years%2020%201adf84a04402817d9c9dd283f520813a.md)",Not started,✨ Medium,"March 8, 2025 3:04 PM",Cody,"March 8, 2025 3:04 PM",Cody,No,,,,No,☠️ Late,,No,,,,"March 8, 2025 3:04 PM",,
🔴 Running Late,No,Tax Year 2023,"March 8, 2025","Organize and complete tax returns for tax years 2021, 2022, and 2023, 2024 (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organize%20and%20complete%20tax%20returns%20for%20tax%20years%2020%201adf84a04402817d9c9dd283f520813a.md)",Not started,✨ Medium,"March 8, 2025 3:04 PM",Cody,"March 8, 2025 3:04 PM",Cody,No,,,,No,☠️ Late,,No,,,,"March 8, 2025 3:04 PM",,
🔴 Running Late,No,Tax Year 2024,"March 8, 2025","Organize and complete tax returns for tax years 2021, 2022, and 2023, 2024 (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organize%20and%20complete%20tax%20returns%20for%20tax%20years%2020%201adf84a04402817d9c9dd283f520813a.md)",Not started,✨ Medium,"March 8, 2025 3:04 PM",Cody,"March 8, 2025 3:04 PM",Cody,No,,,,No,☠️ Late,,No,,,,"March 8, 2025 3:04 PM",,
🔴 Running Late,No,Reach out to initiate the process for his 2024 tax return.,"March 8, 2025","Organize and complete tax returns for tax years 2021, 2022, and 2023, 2024 (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/Organize%20and%20complete%20tax%20returns%20for%20tax%20years%2020%201adf84a04402817d9c9dd283f520813a.md)",Not started,✨ Medium,"March 8, 2025 3:05 PM",Cody,"March 8, 2025 3:05 PM",Cody,No,,,,No,☠️ Late,,No,,,,"March 8, 2025 3:05 PM",,
