Field Id,Layout Id,Wizard Id,Tab Id,Section,Mode,Field Sequence,Formula Expression,Default Value,Is Mandatory,Source_File,PickList Id,Value,Actual Value,Sort Order,Api Name,Is System Value,Is Customized,Is Restricted,Is Default,Color Code,Category,Allowed Time,Module Id,Label,Field Data Type,Is Custom,Maximum Length,Decimal Places,Rounding Precision,Is Unique,Is Encrypt,Formula Return Type,Formula Decimal Places,Preifx,Suffix,Starting Number,Parent Module Id,Header Label,Id,Dependent Field Id,Unique Id,Dependent Unique Id,Is Internal,Source,Layout Name,Tab Name,Created By Id,Modified By Id,Created Time,Modified Time,Status,Name,Singular Label,Module Type,Web Link,Visibility,Modified By,Path,Description,Parent,Done,Type,Species,Governance_Layer,Notes,category,repo_root,branch,remote_present,remote_default,upstream,relation,ahead,behind,clean,Auto-Renews,Domain Lock,DKIM,MX,Forwards To,Renews On,Systems,Account,URL,WHOIS Privacy,Tags,Linked-To,realm,realm_slug,enabled,routing_priority,default_sensitivity,description,version,sensitivity,classification,default_visibility,allowed_realms,mask_rules,notes
zcrm_6789162000003063044,,,,,,,,,,core.fields.csv,,,,,Owner,,,,,,,,zcrm_6789162000003063002,CustomModule Owner,8,false,120,2,2,,,,,,,,zcrm_6789162000000002191,Flow Doc Owner.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063046,,,,,,,,,,core.fields.csv,,,,,Email,,,,,,,,zcrm_6789162000003063002,Email,25,false,100,2,2,,,,,,,,,Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063048,,,,,,,,,,core.fields.csv,,,,,Secondary_Email,,,,,,,,zcrm_6789162000003063002,Secondary Email,25,false,100,2,2,,,,,,,,,Secondary Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063050,,,,,,,,,,core.fields.csv,,,,,Created_By,,,,,,,,zcrm_6789162000003063002,Created By,20,false,25,2,2,,,,,,,,zcrm_6789162000000002191,Created By.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063052,,,,,,,,,,core.fields.csv,,,,,Modified_By,,,,,,,,zcrm_6789162000003063002,Modified By,20,false,25,2,2,,,,,,,,zcrm_6789162000000002191,Modified By.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063054,,,,,,,,,,core.fields.csv,,,,,Created_Time,,,,,,,,zcrm_6789162000003063002,Created Time,200,false,25,2,2,,,,,,,,,Created Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063056,,,,,,,,,,core.fields.csv,,,,,Modified_Time,,,,,,,,zcrm_6789162000003063002,Modified Time,200,false,25,2,2,,,,,,,,,Modified Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063058,,,,,,,,,,core.fields.csv,,,,,Last_Activity_Time,,,,,,,,zcrm_6789162000003063002,Last Activity Time,786,false,25,2,2,,,,,,,,,Last Activity Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063060,,,,,,,,,,core.fields.csv,,,,,Currency,,,,,,,,zcrm_6789162000003063002,Currency,39,false,5,2,2,,,,,,,,,Currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063062,,,,,,,,,,core.fields.csv,,,,,Exchange_Rate,,,,,,,,zcrm_6789162000003063002,Exchange Rate,40,false,19,9,2,,,,,,,,,Exchange Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063064,,,,,,,,,,core.fields.csv,,,,,Email_Opt_Out,,,,,,,,zcrm_6789162000003063002,Email Opt Out,301,false,50,2,2,,,,,,,,,Email Opt Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063066,,,,,,,,,,core.fields.csv,,,,,Layout,,,,,,,,zcrm_6789162000003063002,Layout,208,false,50,2,2,,,,,,,,,Layout.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063068,,,,,,,,,,core.fields.csv,,,,,Tag,,,,,,,,zcrm_6789162000003063002,Tag,209,false,2000,2,2,,,,,,,,,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063070,,,,,,,,,,core.fields.csv,,,,,User_Modified_Time,,,,,,,,zcrm_6789162000003063002,User Modified Time,333,false,25,2,2,,,,,,,,,User Modified Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063072,,,,,,,,,,core.fields.csv,,,,,System_Modified_Time,,,,,,,,zcrm_6789162000003063002,System Modified Time,333,false,25,2,2,,,,,,,,,System Modified Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063074,,,,,,,,,,core.fields.csv,,,,,User_Related_Activity_Time,,,,,,,,zcrm_6789162000003063002,User Related Activity Time,333,false,25,2,2,,,,,,,,,User Related Activity Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063076,,,,,,,,,,core.fields.csv,,,,,System_Related_Activity_Time,,,,,,,,zcrm_6789162000003063002,System Related Activity Time,333,false,25,2,2,,,,,,,,,System Related Activity Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063078,,,,,,,,,,core.fields.csv,,,,,LAST_ACTION,,,,,,,,zcrm_6789162000003063002,LAST_ACTION,32,false,50,2,2,,,,,,,,,LAST_ACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063080,,,,,,,,,,core.fields.csv,,,,,LAST_ACTION_TIME,,,,,,,,zcrm_6789162000003063002,LAST_ACTION_TIME,333,false,50,2,2,,,,,,,,,LAST_ACTION_TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063082,,,,,,,,,,core.fields.csv,,,,,LAST_SENT_TIME,,,,,,,,zcrm_6789162000003063002,LAST_SENT_TIME,333,false,50,2,2,,,,,,,,,LAST_SENT_TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063084,,,,,,,,,,core.fields.csv,,,,,Unsubscribed_Mode,,,,,,,,zcrm_6789162000003063002,Unsubscribed Mode,2,false,50,2,2,,false,,,,,,,Unsubscribed Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063086,,,,,,,,,,core.fields.csv,,,,,Unsubscribed_Time,,,,,,,,zcrm_6789162000003063002,Unsubscribed Time,333,false,50,2,2,,,,,,,,,Unsubscribed Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063088,,,,,,,,,,core.fields.csv,,,,,Record_Approval_Status,,,,,,,,zcrm_6789162000003063002,Record Approval Status,32,false,50,2,2,,,,,,,,,Record Approval Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063090,,,,,,,,,,core.fields.csv,,,,,Is_Record_Duplicate,,,,,,,,zcrm_6789162000003063002,Is Record Duplicate,301,false,50,2,2,,,,,,,,,Is Record Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063092,,,,,,,,,,core.fields.csv,,,,,id,,,,,,,,zcrm_6789162000003063002,Record Id,52,false,18,2,2,,,,,,,,,Record Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063094,,,,,,,,,,core.fields.csv,,,,,Spam_Possibility__s,,,,,,,,zcrm_6789162000003063002,Spam Possibility,32,false,3,2,2,,,,,,,,,Spam Possibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063096,,,,,,,,,,core.fields.csv,,,,,entity_creation_source__s,,,,,,,,zcrm_6789162000003063002,Entity Creation Source,3,false,3000,2,2,,,,,,,,,Entity Creation Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063098,,,,,,,,,,core.fields.csv,,,,,error_info__s,,,,,,,,zcrm_6789162000003063002,Reason for Validation Error,3,false,3000,2,2,,,,,,,,,Reason for Validation Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063100,,,,,,,,,,core.fields.csv,,,,,Common_Status,,,,,,,,zcrm_6789162000003063002,Common Status,1,false,25,2,2,,,,,,,,,Common Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063102,,,,,,,,,,core.fields.csv,,,,,Awaiting_Status__s,,,,,,,,zcrm_6789162000003063002,Awaiting Status,100,false,1000,2,2,,,,,,,,,Awaiting Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003063104,,,,,,,,,,core.fields.csv,,,,,Record_Image,,,,,,,,zcrm_6789162000003063002,Record Image,66,false,255,2,2,,false,,,,,,,Flow Doc Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064134,,,,,,,,,,core.fields.csv,,,,,Evidence,,,,,,,,zcrm_6789162000003063002,Evidence,100,true,1000,2,2,,,,,,,,,Evidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064163,,,,,,,,,,core.fields.csv,,,,,Petitioner_If_Applicable,,,,,,,,zcrm_6789162000003063002,Petitioner (If Applicable),133,true,120,2,2,,false,,,,,,zcrm_6789162000000002179,Petitioner (If Applicable).id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064185,,,,,,,,,,core.fields.csv,,,,,Relationship_Summary,,,,,,,,zcrm_6789162000003063002,Relationship_Summary,110,true,2000,2,2,,,,,,,,,Relationship_Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064199,,,,,,,,,,core.fields.csv,,,,,Date_Created,,,,,,,,zcrm_6789162000003063002,Date_Created,202,true,20,2,2,,,,,,,,,Date_Created,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064213,,,,,,,,,,core.fields.csv,,,,,Beneficiary,,,,,,,,zcrm_6789162000003063002,Beneficiary,133,true,120,2,2,,false,,,,,,zcrm_6789162000000002179,Beneficiary.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064237,,,,,,,,,,core.fields.csv,,,,,Self_Petition,,,,,,,,zcrm_6789162000003063002,Self Petition,301,true,3,2,2,,,,,,,,,Self Petition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064252,,,,,,,,,,core.fields.csv,,,,,Urgency,,,,,,,,zcrm_6789162000003063002,Urgency,2,true,120,2,2,,,,,,,,,Urgency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064276,,,,,,,,,,core.fields.csv,,,,,Service_Type,,,,,,,,zcrm_6789162000003063002,Service Type,2,true,120,2,2,,,,,,,,,Service Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064303,,,,,,,,,,core.fields.csv,,,,,Status,,,,,,,,zcrm_6789162000003063002,Status,2,true,120,2,2,,false,,,,,,,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064324,,,,,,,,,,core.fields.csv,,,,,Doc_Type,,,,,,,,zcrm_6789162000003063002,Doc Type,2,true,120,2,2,,,,,,,,,Doc Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064357,,,,,,,,,,core.fields.csv,,,,,Purpose,,,,,,,,zcrm_6789162000003063002,Purpose,2,true,120,2,2,,,,,,,,,Purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064406,,,,,,,,,,core.fields.csv,,,,,Locked__s,,,,,,,,zcrm_6789162000003063002,Locked,301,false,50,2,2,,,,,,,,,Locked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064610,,,,,,,,,,core.fields.csv,,,,,Letter_Link,,,,,,,,zcrm_6789162000003063002,Letter Link,21,true,450,2,2,,,,,,,,,Letter Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003064626,,,,,,,,,,core.fields.csv,,,,,Template_Link,,,,,,,,zcrm_6789162000003063002,Template Link,21,true,450,2,2,,,,,,,,,Template Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065172,,,,,,,,,,core.fields.csv,,,,,Letter_Image,,,,,,,,zcrm_6789162000003063002,Letter Image,556,true,10,2,2,,,,,,,,,Letter Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065186,,,,,,,,,,core.fields.csv,,,,,Letter_Writer,,,,,,,,zcrm_6789162000003063002,Letter Writer,1,true,255,2,2,,,,,,,,,Letter Writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065200,,,,,,,,,,core.fields.csv,,,,,Raw_Input,,,,,,,,zcrm_6789162000003063002,Raw Input,3,true,32000,2,2,,,,,,,,,Raw Input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065214,,,,,,,,,,core.fields.csv,,,,,Letter_Writer_Phone,,,,,,,,zcrm_6789162000003063002,Letter Writer Phone,1,true,255,2,2,,,,,,,,,Letter Writer Phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065228,,,,,,,,,,core.fields.csv,,,,,Response,,,,,,,,zcrm_6789162000003063002,Response,3,true,32000,2,2,,,,,,,,,Response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065242,,,,,,,,,,core.fields.csv,,,,,Translation_Required,,,,,,,,zcrm_6789162000003063002,Translation Required,301,true,3,2,2,,,,,,,,,Translation Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065256,,,,,,,,,,core.fields.csv,,,,,Letter_Writer_Address,,,,,,,,zcrm_6789162000003063002,Letter Writer Address,110,true,2000,2,2,,,,,,,,,Letter Writer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065292,,,,,,,,,,core.fields.csv,,,,,Letter_File,,,,,,,,zcrm_6789162000003063002,Letter File,555,true,1,2,2,,,,,,,,,Letter File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065307,,,,,,,,,,core.fields.csv,,,,,Language,,,,,,,,zcrm_6789162000003063002,Language,2,true,120,2,2,,,,,,,,,Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065347,,,,,,,,,,core.fields.csv,,,,,Translation_Image,,,,,,,,zcrm_6789162000003063002,Translation Image,556,true,10,2,2,,,,,,,,,Translation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065365,,,,,,,,,,core.fields.csv,,,,,Translation_File,,,,,,,,zcrm_6789162000003063002,Translation File,555,true,1,2,2,,,,,,,,,Translation File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065379,,,,,,,,,,core.fields.csv,,,,,Translation_Link,,,,,,,,zcrm_6789162000003063002,Translation Link,21,true,450,2,2,,,,,,,,,Translation Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065433,,,,,,,,,,core.fields.csv,,,,,Reusable_Template,,,,,,,,zcrm_6789162000003063002,Reusable Template,301,true,3,2,2,,,,,,,,,Reusable Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065498,,,,,,,,,,core.fields.csv,,,,,Location_s_of_Relationship,,,,,,,,zcrm_6789162000003063002,Location(s) of Relationship,110,true,2000,2,2,,,,,,,,,Location(s) of Relationship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065514,,,,,,,,,,core.fields.csv,,,,,Years_Known,,,,,,,,zcrm_6789162000003063002,Years Known,32,true,2,2,2,,false,,,,,,,Years Known,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065528,,,,,,,,,,core.fields.csv,,,,,Known_Since_Estimate,,,,,,,,zcrm_6789162000003063002,Known Since (Estimate),202,true,20,2,2,,,,,,,,,Known Since (Estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065543,,,,,,,,,,core.fields.csv,,,,,Context_of_Relationship,,,,,,,,zcrm_6789162000003063002,Context of Relationship,2,true,120,2,2,,,,,,,,,Context of Relationship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003065573,,,,,,,,,,core.fields.csv,,,,,Frequency_of_Contact,,,,,,,,zcrm_6789162000003063002,Frequency of Contact,2,true,120,2,2,,,,,,,,,Frequency of Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076003,,,,,,,,,,core.fields.csv,,,,,Last_Visited_Time,,,,,,,,zcrm_6789162000000002175,Last Visited Time,786,false,25,2,2,,false,,,,,,,Most Recent Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076004,,,,,,,,,,core.fields.csv,,,,,First_Visited_URL,,,,,,,,zcrm_6789162000000002175,First Visited URL,21,false,3000,2,2,,false,,,,,,,First Page Visited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076005,,,,,,,,,,core.fields.csv,,,,,Average_Time_Spent_Minutes,,,,,,,,zcrm_6789162000000002175,Average Time Spent (Minutes),38,false,16,2,2,,false,,,,,,,Average Time Spent (Minutes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076006,,,,,,,,,,core.fields.csv,,,,,Number_Of_Chats,,,,,,,,zcrm_6789162000000002175,Number Of Chats,32,false,9,2,2,,false,,,,,,,Number Of Chats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076007,,,,,,,,,,core.fields.csv,,,,,Referrer,,,,,,,,zcrm_6789162000000002175,Referrer,21,false,3000,2,2,,false,,,,,,,Referrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076008,,,,,,,,,,core.fields.csv,,,,,Visitor_Score,,,,,,,,zcrm_6789162000000002175,Visitor Score,52,false,19,2,2,,false,,,,,,,Visitor Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076009,,,,,,,,,,core.fields.csv,,,,,First_Visited_Time,,,,,,,,zcrm_6789162000000002175,First Visited Time,786,false,25,2,2,,false,,,,,,,First Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076010,,,,,,,,,,core.fields.csv,,,,,Days_Visited,,,,,,,,zcrm_6789162000000002175,Days Visited,32,false,9,2,2,,false,,,,,,,Days Visited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076011,,,,,,,,,,core.fields.csv,,,,,Last_Visited_Time,,,,,,,,zcrm_6789162000000002179,Last Visited Time,786,false,25,2,2,,false,,,,,,,Most Recent Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076012,,,,,,,,,,core.fields.csv,,,,,First_Visited_URL,,,,,,,,zcrm_6789162000000002179,First Visited URL,21,false,3000,2,2,,false,,,,,,,First Page Visited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076013,,,,,,,,,,core.fields.csv,,,,,Average_Time_Spent_Minutes,,,,,,,,zcrm_6789162000000002179,Average Time Spent (Minutes),38,false,16,2,2,,false,,,,,,,Average Time Spent (Minutes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076014,,,,,,,,,,core.fields.csv,,,,,Number_Of_Chats,,,,,,,,zcrm_6789162000000002179,Number Of Chats,32,false,9,2,2,,false,,,,,,,Number Of Chats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076015,,,,,,,,,,core.fields.csv,,,,,Referrer,,,,,,,,zcrm_6789162000000002179,Referrer,21,false,3000,2,2,,false,,,,,,,Referrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076016,,,,,,,,,,core.fields.csv,,,,,Visitor_Score,,,,,,,,zcrm_6789162000000002179,Visitor Score,52,false,19,2,2,,false,,,,,,,Visitor Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076017,,,,,,,,,,core.fields.csv,,,,,First_Visited_Time,,,,,,,,zcrm_6789162000000002179,First Visited Time,786,false,25,2,2,,false,,,,,,,First Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003076018,,,,,,,,,,core.fields.csv,,,,,Days_Visited,,,,,,,,zcrm_6789162000000002179,Days Visited,32,false,9,2,2,,false,,,,,,,Days Visited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239008,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002175,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002177,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239036,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002177,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002219,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239064,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002179,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002177,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239092,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002181,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002177,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239120,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002183,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002177,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000003239148,,,,,,,,,,core.fields.csv,,,,,Connected_To__s,,,,,,,,zcrm_6789162000000002209,Connected To,132,false,120,2,2,,,,,,,,zcrm_6789162000000002177,Connected To.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
